http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/25-03-2018/baby-zagitova-sfodera-artigli-il-gala-26034798162.shtml,http://www.tuttosport.com/video/video-rubriche/tuttosport-live/2018/12/29-51593288/prima_di_tutto_juve_ronaldo_un_anno_record_mertens_tiene_il_napoli_a_-9_un_toro_e_un_atalanta_da_europa/?a=3,32.36%
http://www.gazzetta.it/Foto-Gallery/Rugby/6-nazioni/11-03-2018/italdonne-prima-italia-vincere-millennium-250848409346.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,29.85%
http://www.gazzetta.it/Foto-Gallery/Rugby/6-nazioni/04-02-2018/italia-partenza-falsa-inghilterra-imbattibile-25051458587.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/18-51248567/eccellenza_b_-_pinerolo_il_ds_muratori_annuncia_il_ritorno_di_un_ex_professionista/,33.56%
http://www.gazzetta.it/Foto-Gallery/Rugby/11-11-2017/italia-svolta-figi-230546560292.shtml,http://www.tuttosport.com/news/altri-sport/nuoto/2018/12/13-51038133/nuoto_mondiali_in_vasca_corta_panziera_in_finale_nei_200_dorso_cusinato_da_primato/,35.54%
http://www.gazzetta.it/Foto-Gallery/Rugby/16-09-2017/monumento-rugbisti-caduti-grande-guerra-220625630527.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/24-51415737/il_natale_di_ronaldo_cristiano_e_georgina_con_i_baby_pazienti_del_regina_margherita/,35.56%
http://www.gazzetta.it/Foto-Gallery/Rugby/06-06-2017/lions-benvenuto-maori-arrivo-nuova-zelanda-200819847546.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/27-51514050/calciomercato_sofie_junge_pedersen_il_nuovo_acquisto_della_juventus_women/?a=5,36.7%
http://www.gazzetta.it/Foto-Gallery/Rugby/12-05-2017/festa-europea-lo-stade-parisse-200256192140.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/25-51420001/daily_star_se_mourinho_torna_al_real_madrid_sergio_ramos_se_ne_va/,38.33%
http://www.gazzetta.it/Rugby/6-nazioni/,http://www.tuttosport.com/news/altri-sport/running/2018/12/13-51054586/62_campaccio_cross_country_il_6_febbraio_una_tradizione_che_dura_da_piu_di_mezzo_secolo/,29.29%
http://www.gazzetta.it/Volley/?refresh_ce,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,24.51%
http://www.gazzetta.it/Foto-Gallery/fighting/29-03-2018/karate-collegiale-il-progetto-tokyo-2020-260120913479.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.11%
